"us" "led" "dir" "war2" "warcri" "warcase" "scmedian" "lctdir" "analu" "value" "term" "nyt" "rally2" "crisis" "sgwin" "uswin" "bef75" "scm" "scm2"
"405/0172" "031/0122" 1 1 1 0  0.460 0 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0174" "031/0124" 0 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0191" "031/0138" 0 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0278" "031/0202" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0330" "031/0274" 1 1 1 0  0.460 0 0 2 1971 1 0 0 NA NA 1 0.960 0.921600
"405/0365" "031/0298" 0 1 1 2  0.460 0 0 3 1971 0 0 0 NA  1 1 0.960 0.921600
"405/0427" "031/0340" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0438" "031/0349" 1 1 1 0  0.460 1 0 5 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0473" "031/0374" 1 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0504" "031/0394" 1 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0518" "031/0408" 1 1 1 2  0.460 1 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0538" "031/0424" 1 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0625" "031/0536" 1 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"405/0645" "031/0551" 1 1 1 0  0.460 0 0 2 1971 1 0 0 NA NA 1 0.960 0.921600
"405/0676" "031/0593" 0 1 1 0  0.460 1 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"406/0164" "031/0768" 1 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"406/0205" "032/0015" 1 1 1 0  0.460 1 0 3 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0250" "032/0045" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"406/0311" "032/0087" 0 1 1 0  0.460 1 0 1 1971 0 0 0 NA  1 1 0.960 0.921600
"406/0341" "032/0141" 1 1 1 2  0.460 0 0 1 1971 0 0 0 NA  0 1 0.960 0.921600
"406/0356" "032/0152" 0 1 1 0  0.460 0 0 1 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0404" "032/0184" 0 1 1 0  0.460 0 0 1 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0441" "032/0212" 0 1 1 0  0.460 0 0 1 1971 1 0 0 NA  1 1 0.960 0.921600
"406/0472" "032/0234" 0 1 1 0  0.460 0 0 1 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0535" "032/0285" 0 1 1 0  0.460 0 0 2 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0583" "032/0317" 0 1 1 0  0.460 0 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"406/0598" "032/0352" 1 1 1 1  0.460 1 0 2 1971 0 0 0  0 NA 1 0.960 0.921600
"406/0605" "032/0358" 1 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"406/0682" "032/0411" 0 1 1 0  0.460 0 0 1 1971 1 0 0 NA NA 1 0.960 0.921600
"406/0715" "032/0435" 1 1 1 0  0.460 0 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0025" "032/0530" 1 1 1 0  0.460 0 0 1 1971 1 0 0  1 NA 1 0.960 0.921600
"407/0067" "032/0556" 1 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0104" "032/0584" 0 1 1 0  0.460 0 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0128" "032/0600" 1 1 1 0  0.460 1 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0143" "032/0612" 0 1 1 0  0.460 1 0 1 1971 1 0 0  1 NA 1 0.960 0.921600
"407/0163" "032/0627" 0 1 1 0  0.460 1 0 2 1971 1 0 0 NA NA 1 0.960 0.921600
"407/0245" "032/0719" 1 1 1 0  0.460 0 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0297" "032/0752" 1 1 1 0  0.460 1 0 1 1971 1 0 0 NA  0 1 0.960 0.921600
"407/0345" "032/0783" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0371" "033/0001" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0451" "033/0051" 1 1 1 0  0.460 0 0 2 1971 0 0 0  1 NA 1 0.960 0.921600
"407/0484" "033/0075" 1 1 1 0  0.460 0 0 2 1971 1 0 0 NA  1 1 0.960 0.921600
"407/0493" "033/0083" 1 1 1 0  0.460 0 0 2 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0514" "033/0101" 0 1 1 0  0.460 0 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"407/0551" "033/0131" 0 1 1 2  0.460 1 0 3 1971 1 0 0 NA NA 1 0.960 0.921600
"408/0001" "033/0154" 0 1 1 2  0.460 1 0 3 1971 1 0 0 NA  1 1 0.960 0.921600
"408/0041" "033/0179" 1 1 1 0  0.460 0 0 1 1971 0 0 0 NA  0 1 0.960 0.921600
"408/0092" "033/0212" 1 1 1 0  0.460 1 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0104" "033/0222" 1 1 1 0  0.460 0 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0169" "033/0266" 1 1 1 0  0.460 0 0 3 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0204" "033/0293" 0 1 1 0  0.460 1 0 1 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0471" "033/0484" 1 1 1 0  0.460 0 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0564" "033/0548" 0 1 1 0  0.460 1 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0593" "033/0570" 0 1 1 0  0.460 0 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"408/0606" "033/0583" 0 1 1 2  0.460 1 0 3 1971 1 0 0 NA  0 1 0.960 0.921600
"408/0665" "033/0626" 0 1 1 0  0.460 0 0 3 1971 1 0 0 NA NA 1 0.960 0.921600
"408/0753" "033/0683" 0 1 1 0  0.460 1 0 3 1971 0 0 0 NA  1 1 0.960 0.921600
"408/0786" "033/0706" 0 1 1 0  0.460 1 0 4 1971 0 0 0 NA NA 1 0.960 0.921600
"409/0057" "034/0267" 1 1 1 0  0.460 0 0 4 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0109" "034/0342" 0 1 1 0  0.460 1 0 3 1972 1 0 0 NA NA 1 0.960 0.921600
"409/0188" "034/0401" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0224" "034/0431" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0239" "034/0446" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"409/0322" "034/0548" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"409/0352" "034/0568" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA  0 1 0.960 0.921600
"409/0413" "034/0608" 1 1 1 0  0.460 0 0 2 1972 0 0 0  1 NA 1 0.960 0.921600
"409/0418" "034/0613" 0 1 1 0  0.460 1 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0434" "034/0626" 0 1 1 0  0.460 1 0 2 1972 0 0 0 NA  1 1 0.960 0.921600
"409/0470" "035/0001" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA  0 1 0.960 0.921600
"409/0488" "035/0016" 0 1 1 0  0.460 1 0 4 1972 0 0 0 NA  1 1 0.960 0.921600
"409/0505" "035/0029" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0512" "035/0036" 1 1 1 0  0.460 0 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"409/0524" "035/0046" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0001" "035/0067" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"410/0019" "035/0099" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"410/0073" "035/0119" 0 1 1 0  0.460 1 0 5 1972 0 0 0 NA  1 1 0.960 0.921600
"410/0113" "035/0147" 1 1 1 0  0.460 0 0 5 1972 1 0 0 NA NA 1 0.960 0.921600
"410/0179" "035/0201" 1 1 1 0  0.460 1 0 5 1972 1 0 0 NA NA 1 0.960 0.921600
"410/0263" "035/0282" 0 1 1 0  0.460 1 0 4 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0284" "035/0297" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0315" "035/0320" 0 1 1 0  0.460 1 0 2 1972 1 0 0 NA NA 1 0.960 0.921600
"410/0396" "035/0379" 1 1 1 0  0.460 1 0 1 1972 0 0 0 NA  0 1 0.960 0.921600
"410/0431" "035/0403" 1 1 1 0  0.460 0 0 2 1972 1 0 0  1 NA 1 0.960 0.921600
"410/0458" "035/0425" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0484" "035/0443" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0578" "035/0508" 0 1 1 0  0.460 0 0 2 1972 0 0 0 NA  0 1 0.960 0.921600
"410/0605" "035/0528" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"410/0614" "035/0536" 0 1 1 0  0.460 0 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"410/0719" "035/0659" 0 1 1 0  0.460 0 0 2 1972 1 0 0 NA NA 1 0.960 0.921600
"410/0752" "036/0001" 0 1 1 0  0.460 0 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0001" "036/0016" 0 1 1 0  0.460 1 0 2 1972 1 0 0 NA NA 1 0.960 0.921600
"411/0145" "036/0114" 0 1 1 0  0.460 1 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0164" "036/0129" 1 1 1 0  0.460 0 0 2 1972 0 0 0  1 NA 1 0.960 0.921600
"411/0192" "036/0151" 0 1 1 0  0.460 0 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0223" "036/0208" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"411/0233" "036/0216" 0 0 0 0  0.460 0 0 1 1972 0 1 0 NA  1 1 0.960 0.921600
"411/0258" "036/0235" 0 0 0 0  0.460 1 0 1 1972 0 1 0 NA NA 1 0.960 0.921600
"411/0345" "036/0294" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0423" "036/0366" 0 0 0 0  0.460 1 0 1 1972 0 1 0 NA  1 1 0.960 0.921600
"411/0475" "036/0439" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0526" "036/0472" 1 0 0 0  0.460 1 0 2 1972 0 1 0 NA  1 1 0.960 0.921600
"411/0677" "036/0583" 1 1 1 0  0.460 0 0 2 1972 0 0 0 NA  0 1 0.960 0.921600
"411/0693" "036/0596" 0 0 0 0  0.460 1 0 2 1972 0 1 0 NA NA 1 0.960 0.921600
"411/0778" "036/0656" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"411/0792" "036/0668" 1 0 0 0  0.460 0 0 2 1972 0 1 0  0 NA 1 0.960 0.921600
"412/0001" "036/0702" 1 0 0 0  0.460 1 0 6 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0017" "036/0714" 0 0 0 0  0.460 0 0 1 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0047" "036/0736" 0 0 0 0  0.460 1 0 1 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0094" "036/0772" 0 1 1 0  0.460 1 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"412/0205" "036/0844" 1 0 0 0  0.460 0 0 2 1972 0 1 0 NA  0 1 0.960 0.921600
"412/0218" "036/0854" 0 1 1 0  0.460 1 0 1 1972 1 0 0 NA NA 1 0.960 0.921600
"412/0291" "036/0900" 0 0 0 0  0.460 1 0 1 1972 1 1 0 NA NA 1 0.960 0.921600
"412/0346" "036/0941" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"412/0434" "037/0056" 1 0 0 0  0.460 0 0 1 1972 0 1 0 NA  0 1 0.960 0.921600
"412/0441" "037/0063" 1 0 0 0  0.460 1 0 4 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0470" "037/0082" 1 1 1 0  0.460 0 0 1 1972 0 0 0 NA NA 1 0.960 0.921600
"412/0481" "037/0092" 1 0 0 0  0.460 0 0 2 1972 0 1 0  1 NA 1 0.960 0.921600
"412/0735" "037/0298" 0 0 0 0  0.460 1 0 2 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0755" "037/0314" 0 0 0 0  0.460 1 0 2 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0783" "037/0335" 1 0 0 0  0.460 0 0 2 1972 0 1 0 NA NA 1 0.960 0.921600
"412/0837" "037/0380" 0 0 0 0  0.460 0 0 4 1972 0 1 0 NA  1 1 0.960 0.921600
"413/0015" "037/0419" 0 1 1 0  0.460 0 0 3 1972 1 0 0 NA NA 1 0.960 0.921600
"413/0049" "037/0446" 0 1 1 0  0.460 0 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0115" "037/0492" 0 1 1 0  0.460 0 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0123" "037/0500" 0 1 1 0  0.460 1 0 3 1972 0 0 0 NA  1 1 0.960 0.921600
"413/0139" "037/0513" 0 1 1 0  0.460 1 0 3 1972 0 0 0 NA  1 1 0.960 0.921600
"413/0189" "037/0548" 1 1 1 0  0.460 0 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0266" "037/0596" 1 0 0 0  0.460 0 0 1 1972 0 1 0 NA  0 1 0.960 0.921600
"413/0300" "037/0619" 0 1 1 0  0.460 1 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"413/0345" "037/0648" 0 0 0 0  0.460 0 0 2 1972 0 1 0 NA NA 1 0.960 0.921600
"413/0376" "037/0669" 0 0 0 0  0.460 0 0 3 1972 0 1 0  1 NA 1 0.960 0.921600
"413/0405" "037/0688" 0 0 0 0  0.460 1 0 2 1972 1 1 0  1 NA 1 0.960 0.921600
"413/0433" "037/0706" 0 0 0 0  0.460 1 0 1 1972 0 1 0 NA NA 1 0.960 0.921600
"413/0455" "037/0723" 1 0 0 0  0.460 0 0 2 1972 0 1 0  1 NA 1 0.960 0.921600
"413/0472" "037/0736" 1 0 0 0  0.460 1 0 3 1972 1 1 0 NA NA 1 0.960 0.921600
"413/0483" "037/0745" 0 1 1 0  0.460 0 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0496" "037/0757" 1 1 1 0  0.460 0 0 3 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0508" "037/0767" 1 0 0 0  0.460 1 0 2 1972 0 1 0 NA  0 1 0.960 0.921600
"413/0528" "037/0782" 1 0 0 0  0.460 1 0 2 1972 0 1 0 NA  0 1 0.960 0.921600
"413/0548" "037/0796" 0 0 0 0  0.460 1 0 3 1972 0 1 0 NA  1 1 0.960 0.921600
"413/0601" "037/0830" 0 0 0 0  0.460 0 0 3 1972 0 1 0 NA NA 1 0.960 0.921600
"413/0634" "037/0853" 1 1 1 0  0.460 1 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0665" "037/0873" 0 1 1 0  0.460 0 0 1 1972 0 0 0 NA  1 1 0.960 0.921600
"413/0717" "037/0910" 1 1 1 0  0.460 0 0 2 1972 0 0 0 NA NA 1 0.960 0.921600
"413/0734" "037/0923" 0 0 0 0  0.460 0 0 3 1972 0 1 0 NA NA 1 0.960 0.921600
"413/0825" "037/0939" 1 0 0 0  0.460 1 0 3 1972 0 1 0 NA NA 1 0.960 0.921600
"413/0756" "037/0948" 1 0 0 0  0.460 0 0 3 1972 1 1 0 NA NA 1 0.960 0.921600
"414/0044" "038/0254" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0051" "038/0260" 1 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0070" "038/0274" 1 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0086" "038/0287" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0141" "038/0368" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0218" "038/0427" 0 0 0 0  0.460 1 0 1 1973 1 0 0 NA  1 1 0.960 0.921600
"414/0260" "038/0456" 0 0 0 0  0.460 0 0 1 1973 1 0 0 NA NA 1 0.960 0.921600
"414/0338" "038/0561" 0 0 0 0  0.460 1 0 1 1973 1 0 0 NA  1 1 0.960 0.921600
"414/0395" "038/0603" 1 0 0 0  0.460 1 0 1 1973 0 0 0 NA  0 1 0.960 0.921600
"414/0417" "038/0618" 0 0 0 0  0.460 0 0 4 1973 0 0 0 NA  1 1 0.960 0.921600
"414/0441" "038/0635" 1 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0524" "038/0702" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"414/0563" "039/0001" 1 0 0 0  0.460 0 0 2 1973 0 0 0  1 NA 1 0.960 0.921600
"414/0614" "039/0038" 1 0 0 0  0.460 0 0 4 1973 0 0 0 NA  0 1 0.960 0.921600
"414/0632" "039/0052" 1 0 0 0  0.460 1 0 2 1973 1 0 0  1 NA 1 0.960 0.921600
"414/0661" "039/0073" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0001" "039/0123" 0 0 0 0  0.460 1 0 5 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0036" "039/0147" 1 0 0 0  0.460 0 0 2 1973 0 0 0  1 NA 1 0.960 0.921600
"415/0061" "039/0166" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0130" "039/0214" 1 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0143" "039/0225" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0164" "039/0242" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0189" "039/0260" 1 0 0 0  0.460 1 0 1 1973 0 0 0  0 NA 1 0.960 0.921600
"415/0199" "039/0270" 1 0 0 0  0.460 1 0 2 1973 0 0 0 NA  0 1 0.960 0.921600
"415/0250" "039/0306" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0308" "039/0347" 1 0 0 0  0.460 0 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0361" "039/0389" 0 0 0 1  0.460 1 0 2 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0391" "039/0412" 1 0 0 1  0.460 0 0 2 1973 0 0 0 NA  0 1 0.960 0.921600
"415/0528" "039/0577" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0566" "039/0605" 1 0 0 0  0.460 1 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0605" "039/0630" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0651" "039/0662" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0709" "039/0702" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0724" "039/0714" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0767" "039/0744" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"415/0800" "039/0771" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"415/0814" "039/0782" 0 0 0 0  0.460 0 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"416/0021" "039/0812" 0 0 0 0  0.460 1 0 1 1973 1 0 0 NA  1 1 0.960 0.921600
"416/0134" "040/0015" 0 0 0 0  0.460 1 0 4 1973 0 0 0 NA  1 1 0.960 0.921600
"416/0251" "040/0120" 1 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0351" "040/0189" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0363" "040/0198" 1 0 0 0  0.460 0 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0396" "040/0224" 1 0 0 0  0.460 1 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0430" "040/0250" 0 0 0 0  0.460 0 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"416/0505" "040/0341" 1 0 0 0  0.460 1 0 1 1973 1 0 0 NA  0 1 0.960 0.921600
"416/0562" "040/0380" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0600" "040/0406" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0637" "040/0431" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0663" "040/0452" 0 0 0 0  0.460 1 0 2 1973 0 0 0  1 NA 1 0.960 0.921600
"416/0696" "040/0476" 1 0 0 0  0.460 0 0 6 1973 0 0 0  1 NA 1 0.960 0.921600
"416/0783" "040/0540" 0 0 0 0  0.460 1 0 4 1973 0 0 0 NA NA 1 0.960 0.921600
"416/0861" "040/0607" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0021" "040/0628" 1 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0040" "040/0642" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0072" "040/0668" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA  1 1 0.960 0.921600
"417/0085" "040/0678" 0 0 0 0  0.460 0 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"417/0116" "040/0703" 0 0 0 0  0.460 1 0 6 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0188" "041/0001" 1 0 0 0  0.460 1 0 2 1973 1 0 0 NA  1 1 0.960 0.921600
"417/0211" "041/0020" 0 0 0 0  0.460 0 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"417/0333" "041/0109" 1 0 0 2  0.460 0 0 1 1973 0 0 0 NA  0 1 0.960 0.921600
"417/0402" "041/0159" 0 0 0 0  0.460 0 0 3 1973 0 0 0  1 NA 1 0.960 0.921600
"417/0433" "041/0182" 0 0 0 0  0.460 1 0 1 1973 0 0 0  1 NA 1 0.960 0.921600
"417/0484" "041/0256" 0 0 0 0  0.460 1 0 2 1973 1 0 0 NA NA 1 0.960 0.921600
"417/0535" "041/0290" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA  1 1 0.960 0.921600
"417/0556" "041/0304" 0 0 0 0  0.460 0 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0583" "041/0325" 0 0 0 0  0.460 1 0 1 1973 0 0 0  1 NA 1 0.960 0.921600
"417/0600" "041/0341" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0628" "041/0363" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA  0 1 0.960 0.921600
"417/0653" "041/0383" 0 0 0 0  0.460 1 0 1 1973 0 0 0 NA  1 1 0.960 0.921600
"417/0733" "041/0439" 0 0 0 2  0.460 1 0 2 1973 1 0 0 NA  1 1 0.960 0.921600
"417/0817" "041/0495" 0 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"417/0843" "041/0514" 0 0 0 0  0.460 1 0 3 1973 0 0 0 NA  1 1 0.960 0.921600
"418/0024" "041/0551" 0 0 0 0  0.460 1 0 2 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0087" "041/0590" 0 0 0 0  0.460 0 0 3 1973 0 0 0 NA  1 1 0.960 0.921600
"418/0153" "041/0642" 1 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0241" "041/0730" 1 0 0 0  0.460 0 0 3 1973 1 0 0 NA NA 1 0.960 0.921600
"418/0264" "041/0745" 1 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0298" "041/0770" 0 0 0 0  0.460 0 0 3 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0323" "041/0789" 1 0 0 0  0.460 0 0 3 1973 1 0 0 NA NA 1 0.960 0.921600
"418/0424" "041/0855" 1 0 0 0  0.460 0 0 2 1973 0 0 0 NA  0 1 0.960 0.921600
"418/0461" "041/0879" 1 0 0 0  0.460 1 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0488" "041/0897" 1 0 0 0  0.460 0 0 4 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0506" "041/0912" 1 0 0 0  0.460 0 0 1 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0539" "041/0935" 0 0 0 0  0.460 1 0 4 1973 0 0 0 NA NA 1 0.960 0.921600
"418/0683" "041/1039" 0 0 0 0  0.460 0 0 1 1973 1 0 0 NA  0 1 0.960 0.921600
"418/0717" "041/1069" 0 0 0 0  0.460 1 0 2 1973 1 0 0  1 NA 1 0.960 0.921600
"419/0065" "042/0231" 1 0 0 0  0.460 0 0 2 1974 0 0 0 NA NA 1 0.960 0.921600
"419/0102" "042/0320" 1 0 0 0  0.460 0 0 4 1974 1 0 0 NA NA 1 0.960 0.921600
"419/0245" "042/0419" 0 0 0 0  0.460 1 0 3 1974 0 0 0 NA NA 1 0.960 0.921600
"419/0256" "042/0430" 0 0 0 0  0.460 0 0 2 1974 0 0 0 NA  1 1 0.960 0.921600
"419/0345" "042/0477" 0 0 0 0  0.460 0 0 4 1974 1 0 0 NA NA 1 0.960 0.921600
"419/0393" "042/0532" 0 0 0 0  0.460 0 0 2 1974 0 0 0 NA NA 1 0.960 0.921600
"419/0449" "042/0574" 1 0 0 0  0.460 0 0 1 1974 0 0 0 NA NA 1 0.960 0.921600
"419/0498" "042/0610" 0 0 0 0  0.460 1 0 2 1974 0 0 0 NA  1 1 0.960 0.921600
"419/0522" "042/0690" 1 0 0 0  0.460 0 0 2 1974 1 0 0 NA NA 1 0.960 0.921600
"419/0544" "042/0706" 1 0 0 0  0.460 0 0 2 1974 0 0 0 NA  1 1 0.960 0.921600
"419/0565" "042/0725" 1 0 0 0  0.460 1 0 4 1974 1 0 0 NA NA 1 0.960 0.921600
"419/0601" "042/0751" 1 0 0 0  0.460 0 0 2 1974 0 0 0 NA NA 1 0.960 0.921600
"420/0001" "042/0766" 1 0 0 0  0.460 0 0 2 1974 0 0 0 NA NA 1 0.960 0.921600
"420/0092" "043/0044" 0 0 0 0  0.460 0 0 2 1974 0 0 0 NA NA 1 0.960 0.921600
"420/0103" "043/0054" 1 0 0 0  0.460 0 0 1 1974 0 0 0 NA NA 1 0.960 0.921600
